code,name,pre_close,price,PI,change,time
2813,路畅科技,29.03,29.85,3.195329087,2.82,13:58
2788,鹭燕医药,14.43,14.61,3.367844093,1.25,13:58
300577,开润股份,34.87,35.55,3.244274809,1.95,13:58
603393,新天然气,36.77,37.31,3.137254902,1.47,13:58
603019,中科曙光,51.96,52.6,3.785584494,1.23,13:58
603288,海天味业,67.89,69.08,3.493150685,1.75,13:58
300693,盛弘股份,19.68,19.98,3,1.52,13:58
600754,锦江股份,25.66,26.43,4.070247934,3,13:58
300672,国科微,52.58,55.53,2.908366534,5.61,13:58
600062,华润双鹤,21.92,22.21,2.912621359,1.32,13:58
2921,联诚精密,31.84,32.19,3.781624501,1.1,13:58
603022,新通联,9.33,9.83,3.071170084,5.36,13:58
600771,广誉远,40.18,41.65,3.620689655,3.66,13:58
300623,捷捷微电,33.1,33.44,2.941176471,1.03,13:58
603839,安正时尚,12.89,13.2,2.902857143,2.4,13:58
300238,冠昊生物,12.16,12.33,4.13417951,1.4,13:58
737,*ST南风,3,3.12,3.756037624,4,13:59
600588,用友网络,26.97,27.61,3.644278607,2.37,13:59
2422,科伦药业,28.25,28.96,3.394308943,2.51,13:59
2773,康弘药业,46.02,47.49,3.571428571,3.19,13:59
600887,伊利股份,27.07,27.48,3.223877851,1.51,13:59
603960,克来机电,31.26,31.6,3.459214502,1.09,13:59
2788,鹭燕医药,14.43,14.6,3.586251621,1.18,13:59
300577,开润股份,34.87,35.55,3.148148148,1.95,13:59
600062,华润双鹤,21.92,22.17,3.053435115,1.14,13:59
2921,联诚精密,31.84,32.19,3.904299584,1.1,13:59
300451,创业软件,16.03,16.27,2.888381201,1.5,13:59
601155,新城控股,24.52,25.44,3.035168196,3.75,13:59
300462,华铭智能,17.19,17.59,3.166666667,2.33,13:59
2138,顺络电子,18.58,18.78,3.149492017,1.08,13:59
600771,广誉远,40.18,41.65,3.292682927,3.66,13:59
300688,创业黑马,45.67,46.83,3.035714286,2.54,13:59
603839,安正时尚,12.89,13.2,2.876557191,2.4,13:59
300238,冠昊生物,12.16,12.34,3.823784722,1.48,13:59
737,*ST南风,3,3.12,3.673623334,4,14:00
2422,科伦药业,28.25,28.96,3.266978923,2.51,14:00
2773,康弘药业,46.02,47.45,2.941176471,3.11,14:00
600887,伊利股份,27.07,27.47,3.347917063,1.48,14:00
603960,克来机电,31.26,31.6,3.032786885,1.09,14:00
2788,鹭燕医药,14.43,14.59,3.355582524,1.11,14:00
300577,开润股份,34.87,35.55,3.171641791,1.95,14:00
600062,华润双鹤,21.92,22.21,2.81030445,1.32,14:00
2921,联诚精密,31.84,32.19,4.002849003,1.1,14:00
300596,利安隆,27.15,27.85,2.814070352,2.58,14:00
2508,老板电器,25.35,25.99,3.413705584,2.52,14:00
300462,华铭智能,17.19,17.58,3.10298103,2.27,14:00
300666,江丰电子,53.59,54.56,3.601694915,1.81,14:00
2903,宇环数控,27.18,28.13,3.587962963,3.5,14:00
2138,顺络电子,18.58,18.8,2.968431772,1.18,14:00
600771,广誉远,40.18,41.67,3.375,3.71,14:00
2419,天虹股份,11.21,11.47,2.8439763,2.32,14:00
300238,冠昊生物,12.16,12.33,4.029304029,1.4,14:00
88,盐 田 港,5.93,6,3.760317946,1.18,14:02
300086,康芝药业,6.96,7.53,4.344048653,8.19,14:02
737,*ST南风,3,3.12,3.63347014,4,14:02
681,视觉中国,26.43,27.45,3.747390397,3.86,14:02
2422,科伦药业,28.25,28.96,3.875,2.51,14:02
2773,康弘药业,46.02,47.5,3.103448276,3.22,14:02
2372,伟星新材,16.72,17.49,3.16307578,4.61,14:02
2788,鹭燕医药,14.43,14.6,3.553984576,1.18,14:02
300630,普利制药,61.31,66.06,3.672839506,7.75,14:02
300577,开润股份,34.87,35.5,3.171641791,1.81,14:02
2921,联诚精密,31.84,32.17,4.061135371,1.04,14:02
300671,富满电子,30.17,30.51,3.2715311,1.13,14:02
300572,安车检测,45.04,45.78,3.970420933,1.64,14:02
300462,华铭智能,17.19,17.59,3.286163522,2.33,14:02
300458,全志科技,22.31,22.6,3.180803571,1.3,14:02
603398,邦宝益智,14.82,15.19,2.971342383,2.5,14:02
600771,广誉远,40.18,41.67,3.630952381,3.71,14:02
300238,冠昊生物,12.16,12.33,3.826612903,1.4,14:02
2368,太极股份,32.79,33.96,3.360655738,3.57,14:03
88,盐 田 港,5.93,6.01,3.417979359,1.35,14:03
737,*ST南风,3,3.11,3.687430951,3.67,14:03
2422,科伦药业,28.25,28.93,3.540609137,2.41,14:03
600887,伊利股份,27.07,27.47,3.286876731,1.48,14:03
2811,亚泰国际,14.42,14.59,2.994186047,1.18,14:03
2788,鹭燕医药,14.43,14.59,3.486759142,1.11,14:03
300630,普利制药,61.31,66.07,3.888888889,7.76,14:03
300577,开润股份,34.87,35.5,3.455284553,1.81,14:03
603896,寿仙谷,37.71,38.38,3.651685393,1.78,14:03
600062,华润双鹤,21.92,22.24,3.12987013,1.46,14:03
2921,联诚精密,31.84,32.17,3.963068182,1.04,14:03
300463,迈克生物,22.45,22.73,4.250720461,1.25,14:03
600771,广誉远,40.18,41.68,3.269230769,3.73,14:03
2371,北方华创,51,52.7,3.775710088,3.33,14:03
2376,新北洋,13.74,14.37,2.987804878,4.59,14:03
603713,密尔克卫,44.36,45.1,3.484320557,1.67,14:03
300238,冠昊生物,12.16,12.34,3.601959038,1.48,14:03
2827,高争民爆,16.22,16.43,3.20316132,1.29,14:04
88,盐 田 港,5.93,6,3.44883376,1.18,14:04
300086,康芝药业,6.96,7.39,2.975,6.18,14:04
737,*ST南风,3,3.12,3.790892437,4,14:04
2422,科伦药业,28.25,28.87,3.028673835,2.19,14:04
300421,力星股份,13.89,14.15,3.110539846,1.87,14:04
2788,鹭燕医药,14.43,14.59,3.192840647,1.11,14:04
603079,圣达生物,24.23,24.48,3.018617021,1.03,14:04
300630,普利制药,61.31,66.07,3.993288591,7.76,14:04
300577,开润股份,34.87,35.5,3.455284553,1.81,14:04
603896,寿仙谷,37.71,38.38,3.774703557,1.78,14:04
300463,迈克生物,22.45,22.76,2.886497065,1.38,14:04
600771,广誉远,40.18,41.68,3.870967742,3.73,14:04
603707,健友股份,23.29,23.6,3.576923077,1.33,14:04
300472,新元科技,17.38,17.6,2.887931034,1.27,14:04
300667,必创科技,28.78,30.97,4.086651054,7.61,14:04
2419,天虹股份,11.21,11.47,2.940613027,2.32,14:04
300238,冠昊生物,12.16,12.33,3.845419847,1.4,14:04
2827,高争民爆,16.22,16.4,3.918228279,1.11,14:05
603706,东方环宇,45.95,48.49,2.92358804,5.53,14:05
737,*ST南风,3,3.11,3.742262724,3.67,14:05
300421,力星股份,13.89,14.15,2.908653846,1.87,14:05
2728,特一药业,15.69,15.85,3.037608486,1.02,14:05
2788,鹭燕医药,14.43,14.58,3.233918129,1.04,14:05
603079,圣达生物,24.23,24.48,2.942779292,1.03,14:05
300630,普利制药,61.31,66.08,4.075342466,7.78,14:05
300577,开润股份,34.87,35.5,3.571428571,1.81,14:05
600062,华润双鹤,21.92,22.17,2.88277512,1.14,14:05
300451,创业软件,16.03,16.26,3.25356843,1.43,14:05
603900,莱绅通灵,15.45,15.64,3.072183099,1.23,14:05
300463,迈克生物,22.45,22.73,4.04109589,1.25,14:05
300458,全志科技,22.31,22.6,3.430439952,1.3,14:05
603707,健友股份,23.29,23.6,3.162100457,1.33,14:05
2896,中大力德,35.08,36.3,2.953367876,3.48,14:05
603839,安正时尚,12.89,13.2,2.883087401,2.4,14:05
300238,冠昊生物,12.16,12.33,3.572695035,1.4,14:05
737,*ST南风,3,3.13,3.715470794,4.33,14:06
300421,力星股份,13.89,14.15,2.840375587,1.87,14:06
300234,开尔新材,6.15,6.41,2.953964194,4.23,14:06
2728,特一药业,15.69,15.85,2.98013245,1.02,14:06
2788,鹭燕医药,14.43,14.58,3.145620023,1.04,14:06
300630,普利制药,61.31,66.1,3.551724138,7.81,14:06
300577,开润股份,34.87,35.5,3.102189781,1.81,14:06
600062,华润双鹤,21.92,22.21,3.042929293,1.32,14:06
2921,联诚精密,31.84,32.18,4.108187135,1.07,14:06
603900,莱绅通灵,15.45,15.62,3.518145161,1.1,14:06
300463,迈克生物,22.45,22.72,4.197183099,1.2,14:06
603398,邦宝益智,14.82,15.17,2.956852792,2.36,14:06
600771,广誉远,40.18,41.63,3.937823834,3.61,14:06
603707,健友股份,23.29,23.6,3.171296296,1.33,14:06
300472,新元科技,17.38,17.6,2.847394541,1.27,14:06
2572,索菲亚,26.2,26.68,3.449023861,1.83,14:06
2896,中大力德,35.08,36.26,2.900552486,3.36,14:06
300238,冠昊生物,12.16,12.33,3.692449355,1.4,14:06
737,*ST南风,3,3.12,3.71515307,4,14:07
2788,鹭燕医药,14.43,14.58,3.307416268,1.04,14:07
600867,通化东宝,21.03,21.55,3.648897059,2.47,14:07
300577,开润股份,34.87,35.5,3.102189781,1.81,14:07
2921,联诚精密,31.84,32.19,4.096209913,1.1,14:07
2777,久远银海,27.47,27.98,2.994011976,1.86,14:07
2881,美格智能,18.78,19.98,3.24433657,6.39,14:07
603900,莱绅通灵,15.45,15.62,3.122807018,1.1,14:07
603022,新通联,9.33,9.78,3.955074208,4.82,14:07
603707,健友股份,23.29,23.59,3.538251366,1.29,14:07
300472,新元科技,17.38,17.6,3.40504451,1.27,14:07
603986,兆易创新,106.79,108.22,3.430232558,1.34,14:07
2371,北方华创,51,52.42,3.496240602,2.78,14:07
2572,索菲亚,26.2,26.68,3.814553991,1.83,14:07
2896,中大力德,35.08,36.3,2.987421384,3.48,14:07
2419,天虹股份,11.21,11.49,3.252969951,2.5,14:07
603713,密尔克卫,44.36,44.83,2.991803279,1.06,14:07
300238,冠昊生物,12.16,12.32,3.542402827,1.32,14:07
2281,光迅科技,22.74,23.24,2.861771058,2.2,14:08
737,*ST南风,3,3.12,3.621162965,4,14:08
600543,莫高股份,7.73,7.82,3.112286412,1.16,14:08
300234,开尔新材,6.15,6.41,2.944479102,4.23,14:08
2728,特一药业,15.69,15.85,3.097345133,1.02,14:08
2788,鹭燕医药,14.43,14.58,3.131370328,1.04,14:08
600867,通化东宝,21.03,21.54,3.314496314,2.43,14:08
300630,普利制药,61.31,66.1,3.868613139,7.81,14:08
300577,开润股份,34.87,35.5,3.125,1.81,14:08
2777,久远银海,27.47,28,2.915451895,1.93,14:08
300567,精测电子,75.39,77.45,2.828282828,2.73,14:08
2902,铭普光磁,25.91,26.42,3.21192053,1.97,14:08
603900,莱绅通灵,15.45,15.63,3.278084715,1.17,14:08
300463,迈克生物,22.45,22.72,4.071038251,1.2,14:08
603022,新通联,9.33,9.78,4.006501422,4.82,14:08
300472,新元科技,17.38,17.6,3.335755814,1.27,14:08
2376,新北洋,13.74,14.3,3.170103093,4.08,14:08
300238,冠昊生物,12.16,12.33,3.712962963,1.4,14:08
737,*ST南风,3,3.12,3.493519533,4,14:09
300616,尚品宅配,89,90,3.224400871,1.12,14:09
2788,鹭燕医药,14.43,14.58,2.844650206,1.04,14:09
300577,开润股份,34.87,35.5,3.148148148,1.81,14:09
600754,锦江股份,25.66,26.39,3.686006826,2.84,14:09
600062,华润双鹤,21.92,22.23,2.790697674,1.41,14:09
799,酒鬼酒,20.9,21.25,3.140540541,1.67,14:09
2921,联诚精密,31.84,32.16,4.132352941,1.01,14:09
14,沙河股份,10.46,11.18,2.79209622,6.88,14:09
300747,锐科激光,156,157.93,3.90625,1.24,14:09
600610,*ST毅达,1.33,1.39,2.833944613,4.51,14:09
300458,全志科技,22.31,22.66,3.022452504,1.57,14:09
603022,新通联,9.33,9.75,3.813395277,4.5,14:09
300527,中国应急,7.5,7.68,3.165445026,2.4,14:09
300472,新元科技,17.38,17.6,3.360175695,1.27,14:09
2741,光华科技,14.7,15.09,2.879377432,2.65,14:09
603986,兆易创新,106.79,107.88,3.397435897,1.02,14:09
300238,冠昊生物,12.16,12.33,3.790170132,1.4,14:09
88,盐 田 港,5.93,6,3.216004813,1.18,14:10
600860,京城股份,5.03,5.11,3.024981897,1.59,14:10
737,*ST南风,3,3.12,3.482499093,4,14:10
300577,开润股份,34.87,35.5,3.148148148,1.81,14:10
600639,浦东金桥,11.93,12.26,3.434405941,2.77,14:10
600754,锦江股份,25.66,26.38,3.566978193,2.81,14:10
300672,国科微,52.58,55.38,3.132183908,5.33,14:10
799,酒鬼酒,20.9,21.26,3.239766082,1.72,14:10
2921,联诚精密,31.84,32.16,3.525721455,1.01,14:10
2881,美格智能,18.78,20.5,3.308957952,9.16,14:10
300747,锐科激光,156,157.95,3.854166667,1.25,14:10
300655,晶瑞股份,18.06,18.3,3.100961538,1.33,14:10
300458,全志科技,22.31,22.68,3.313197026,1.66,14:10
300472,新元科技,17.38,17.6,3.530769231,1.27,14:10
2896,中大力德,35.08,36.16,3.167701863,3.08,14:10
2419,天虹股份,11.21,11.48,3.160217244,2.41,14:10
600990,四创电子,34.79,35.16,3.382352941,1.06,14:10
300238,冠昊生物,12.16,12.32,3.949661181,1.32,14:10
2427,*ST尤夫,6.57,6.68,3.747702206,1.67,14:11
88,盐 田 港,5.93,6,3.495145631,1.18,14:11
600860,京城股份,5.03,5.11,3.024981897,1.59,14:11
737,*ST南风,3,3.12,3.507946657,4,14:11
600887,伊利股份,27.07,27.45,2.980241493,1.4,14:11
895,双汇发展,23.9,24.2,3.449131514,1.26,14:11
300577,开润股份,34.87,35.5,3.483606557,1.81,14:11
603108,润达医疗,10.12,10.42,3.011727079,2.96,14:11
600754,锦江股份,25.66,26.38,3.442857143,2.81,14:11
600062,华润双鹤,21.92,22.19,2.962962963,1.23,14:11
2789,建艺集团,32.85,33.88,3.072625698,3.14,14:11
2921,联诚精密,31.84,32.19,3.418491484,1.1,14:11
2881,美格智能,18.78,20.66,3.965158606,10.01,14:11
603881,数据港,33.99,34.48,3.108108108,1.44,14:11
300647,超频三,18.41,20.25,4.264055591,9.99,14:11
300527,中国应急,7.5,7.76,2.988603989,3.47,14:11
2419,天虹股份,11.21,11.47,3.314407381,2.32,14:11
300238,冠昊生物,12.16,12.32,3.211764706,1.32,14:11
88,盐 田 港,5.93,6,3.135888502,1.18,14:12
600860,京城股份,5.03,5.11,3.024981897,1.59,14:12
737,*ST南风,3,3.11,3.504502865,3.67,14:12
600887,伊利股份,27.07,27.46,3.118779573,1.44,14:12
300630,普利制药,61.31,66.62,3.825757576,8.66,14:12
300577,开润股份,34.87,35.5,3.125,1.81,14:12
600754,锦江股份,25.66,26.37,3.368700265,2.77,14:12
600062,华润双鹤,21.92,22.17,3.20855615,1.14,14:12
2921,联诚精密,31.84,32.19,3.40098401,1.1,14:12
300451,创业软件,16.03,16.28,3.02962009,1.56,14:12
603214,爱婴室,56.83,58,3.355704698,2.06,14:12
300747,锐科激光,156,157.91,3.316993464,1.22,14:12
600610,*ST毅达,1.33,1.39,3.134430727,4.51,14:12
300458,全志科技,22.31,22.8,3.433667781,2.2,14:12
603032,德新交运,11.66,11.79,4.121352785,1.11,14:12
2419,天虹股份,11.21,11.48,3.233030091,2.41,14:12
600990,四创电子,34.79,35.17,3.122171946,1.09,14:12
300238,冠昊生物,12.16,12.32,3.348323794,1.32,14:12
88,盐 田 港,5.93,6,3.09559763,1.18,14:13
600860,京城股份,5.03,5.11,3.003235083,1.59,14:13
737,*ST南风,3,3.11,3.469782942,3.67,14:13
600887,伊利股份,27.07,27.49,2.912438388,1.55,14:13
603283,赛腾股份,22.07,22.45,3.68286445,1.72,14:13
600305,恒顺醋业,9.33,9.45,2.802166477,1.29,14:13
603939,益丰药房,53.94,55.96,3.426294821,3.74,14:13
600639,浦东金桥,11.93,12.27,3.488783943,2.85,14:13
600062,华润双鹤,21.92,22.2,3.351955307,1.28,14:13
600436,片仔癀,103.89,106.09,3.42920354,2.12,14:13
2921,联诚精密,31.84,32.18,3.504435995,1.07,14:13
300666,江丰电子,53.59,54.46,3.133802817,1.62,14:13
300586,美联新材,13.45,13.76,3.356840621,2.3,14:13
603022,新通联,9.33,9.76,4.215885947,4.61,14:13
603707,健友股份,23.29,23.6,2.845528455,1.33,14:13
600345,长江通信,24.57,24.94,3.527918782,1.51,14:13
2419,天虹股份,11.21,11.48,3.549004594,2.41,14:13
300238,冠昊生物,12.16,12.3,2.863636364,1.15,14:13
600885,宏发股份,21.17,21.56,3.085539715,1.84,14:14
600860,京城股份,5.03,5.11,3.50426212,1.59,14:14
737,*ST南风,3,3.11,3.420795596,3.67,14:14
600887,伊利股份,27.07,27.47,3.191562932,1.48,14:14
2035,华帝股份,12.55,12.78,2.824074074,1.83,14:14
603283,赛腾股份,22.07,22.45,3.85026738,1.72,14:14
603696,安记食品,15.78,16.3,3.096646943,3.3,14:14
300590,移为通信,20,20.32,3.536776213,1.6,14:14
603899,晨光文具,28.45,28.78,3.83640553,1.16,14:14
697,炼石有色,16.17,17.08,2.940828402,5.63,14:14
2881,美格智能,18.78,20.54,4.634989754,9.37,14:14
600734,实达集团,7.34,7.47,2.890668139,1.77,14:14
2180,纳思达,28.93,29.68,3.217821782,2.59,14:14
603022,新通联,9.33,9.79,3.772700644,4.93,14:14
300132,青松股份,10.73,10.98,3.253768844,2.33,14:14
2376,新北洋,13.74,14.26,3.23434992,3.78,14:14
600345,长江通信,24.57,24.93,3.6205074,1.47,14:14
2419,天虹股份,11.21,11.5,3.402439024,2.59,14:14
600860,京城股份,5.03,5.11,3.453190377,1.59,14:15
737,*ST南风,3,3.11,3.359054843,3.67,14:15
600887,伊利股份,27.07,27.46,4.118716578,1.44,14:15
895,双汇发展,23.9,24.2,4.006069803,1.26,14:15
603283,赛腾股份,22.07,22.47,3.875,1.81,14:15
603899,晨光文具,28.45,28.8,4.182960894,1.23,14:15
600062,华润双鹤,21.92,22.19,3.342618384,1.23,14:15
603308,应流股份,11.92,12.06,3.538907285,1.17,14:15
600536,中国软件,25.95,27.1,2.808641975,4.43,14:15
697,炼石有色,16.17,17.07,3.001207729,5.57,14:15
2881,美格智能,18.78,20.65,3.076788219,9.96,14:15
2725,跃岭股份,8.98,9.5,3.177518086,5.79,14:15
603022,新通联,9.33,9.82,3.778368794,5.25,14:15
2812,创新股份,41.92,43.5,2.866323907,3.77,14:15
2376,新北洋,13.74,14.27,3.119195046,3.86,14:15
300667,必创科技,28.78,30.83,3.043478261,7.12,14:15
600345,长江通信,24.57,24.92,3.099547511,1.42,14:15
2419,天虹股份,11.21,11.5,2.879133409,2.59,14:15
852,石化机械,8.4,8.66,2.73800738,3.1,14:16
600860,京城股份,5.03,5.11,3.453190377,1.59,14:16
737,*ST南风,3,3.12,3.375832457,4,14:16
600887,伊利股份,27.07,27.48,2.972932556,1.51,14:16
2728,特一药业,15.69,15.86,3.284518828,1.08,14:16
600276,恒瑞医药,67.05,69.11,2.870762712,3.07,14:16
2035,华帝股份,12.55,12.79,3.374748153,1.91,14:16
603393,新天然气,36.77,37.25,3.174603175,1.31,14:16
603348,文灿股份,33.33,33.9,3.099838969,1.71,14:16
600062,华润双鹤,21.92,22.24,3.149606299,1.46,14:16
600436,片仔癀,103.89,106.18,3.529411765,2.2,14:16
603308,应流股份,11.92,12.06,3.501228501,1.17,14:16
697,炼石有色,16.17,17.06,2.85304248,5.5,14:16
300747,锐科激光,156,157.9,2.713903743,1.22,14:16
600809,山西汾酒,51.63,52.18,2.798013245,1.07,14:16
603022,新通联,9.33,9.85,2.918931159,5.57,14:16
600345,长江通信,24.57,24.91,3.491335372,1.38,14:16
300612,宣亚国际,18.01,18.58,3.003095975,3.16,14:16
600860,京城股份,5.03,5.11,2.95119382,1.59,14:17
737,*ST南风,3,3.11,3.364763401,3.67,14:17
681,视觉中国,26.43,27.49,3.439355386,4.01,14:17
2422,科伦药业,28.25,28.93,3.896648045,2.41,14:17
300616,尚品宅配,89,89.9,3.545673077,1.01,14:17
2728,特一药业,15.69,15.85,3.247156153,1.02,14:17
300036,超图软件,22.05,22.59,3.236895848,2.45,14:17
603939,益丰药房,53.94,55.88,3.566878981,3.6,14:17
2192,融捷股份,18.62,18.9,2.938718663,1.5,14:17
603899,晨光文具,28.45,28.8,3.257575758,1.23,14:17
603308,应流股份,11.92,12.06,3.35031348,1.17,14:17
2789,建艺集团,32.85,33.95,3.233766234,3.35,14:17
600787,中储股份,6.99,7.15,3.215536652,2.29,14:17
697,炼石有色,16.17,17.07,3.008423586,5.57,14:17
300747,锐科激光,156,158.7,3.012048193,1.73,14:17
600809,山西汾酒,51.63,52.18,2.893835616,1.07,14:17
2812,创新股份,41.92,43.65,3,4.13,14:17
300238,冠昊生物,12.16,12.34,3.172913118,1.48,14:17
300156,神雾环保,6.54,6.78,3.121365737,3.67,14:19
300431,暴风集团,11.23,11.36,2.987371744,1.16,14:19
600860,京城股份,5.03,5.11,3.028828829,1.59,14:19
737,*ST南风,3,3.12,3.409412597,4,14:19
2422,科伦药业,28.25,28.88,3.77027027,2.23,14:19
2728,特一药业,15.69,15.85,3.096646943,1.02,14:19
600621,华鑫股份,8.18,8.35,3.311798348,2.08,14:19
300723,一品红,32.35,33.05,2.908653846,2.16,14:19
600754,锦江股份,25.66,26.41,3.006756757,2.92,14:19
600062,华润双鹤,21.92,22.24,3.032178218,1.46,14:19
603308,应流股份,11.92,12.07,3.366141732,1.26,14:19
2789,建艺集团,32.85,33.99,3.242506812,3.47,14:19
300567,精测电子,75.39,77.36,3.472222222,2.61,14:19
300568,星源材质,34.52,35.2,3.3125,1.97,14:19
603900,莱绅通灵,15.45,15.7,2.989864865,1.62,14:19
603032,德新交运,11.66,11.78,4.166666667,1.03,14:19
300490,华自科技,13.15,13.46,3.190690691,2.36,14:19
603713,密尔克卫,44.36,45.1,2.89017341,1.67,14:19
88,盐 田 港,5.93,6.02,3.001016719,1.52,14:20
737,*ST南风,3,3.12,3.405809859,4,14:20
2422,科伦药业,28.25,28.86,3.181299886,2.16,14:20
300435,中泰股份,10.35,10.93,3.432160804,5.6,14:20
2728,特一药业,15.69,15.86,3.102766798,1.08,14:20
300577,开润股份,34.87,35.5,3.3203125,1.81,14:20
300001,特锐德,13.62,14.11,3.101217656,3.6,14:20
600754,锦江股份,25.66,26.42,3.986486486,2.96,14:20
603899,晨光文具,28.45,28.82,3.428899083,1.3,14:20
600062,华润双鹤,21.92,22.22,3.369272237,1.37,14:20
603308,应流股份,11.92,12.06,3.400954654,1.17,14:20
2789,建艺集团,32.85,33.99,3.219178082,3.47,14:20
2881,美格智能,18.78,20.63,3.709558824,9.85,14:20
2268,卫 士 通,18.26,19.07,3.1875,4.44,14:20
300615,欣天科技,16.85,17.2,3.168604651,2.08,14:20
300747,锐科激光,156,158.99,3.311688312,1.92,14:20
603900,莱绅通灵,15.45,15.7,3.455882353,1.62,14:20
300458,全志科技,22.31,22.8,3.975712777,2.2,14:20
22,深赤湾Ａ,18.72,19.42,2.932665554,3.74,14:21
88,盐 田 港,5.93,6.01,2.920596622,1.35,14:21
600860,京城股份,5.03,5.12,2.977329083,1.79,14:21
737,*ST南风,3,3.11,3.415082771,3.67,14:21
2422,科伦药业,28.25,28.88,2.961783439,2.23,14:21
2738,中矿资源,16.14,16.38,2.996453901,1.49,14:21
2728,特一药业,15.69,15.86,3.105835806,1.08,14:21
300577,开润股份,34.87,35.5,2.931034483,1.81,14:21
300723,一品红,32.35,33.05,2.995049505,2.16,14:21
600754,锦江股份,25.66,26.42,3.864353312,2.96,14:21
603308,应流股份,11.92,12.05,3.398251192,1.09,14:21
300671,富满电子,30.17,30.49,3.01754386,1.06,14:21
300615,欣天科技,16.85,17.1,2.975517891,1.48,14:21
603811,诚意药业,27.76,28.26,3.02919708,1.8,14:21
603900,莱绅通灵,15.45,15.67,3.551020408,1.42,14:21
603301,振德医疗,40.46,42.38,3.231292517,4.75,14:21
300458,全志科技,22.31,22.69,2.979976443,1.7,14:21
600990,四创电子,34.79,35.22,3.006756757,1.24,14:21
600860,京城股份,5.03,5.12,2.921445951,1.79,14:22
737,*ST南风,3,3.12,3.415477545,4,14:22
2422,科伦药业,28.25,28.89,3.039215686,2.27,14:22
300435,中泰股份,10.35,10.95,3.02480916,5.8,14:22
2728,特一药业,15.69,15.86,3.087512291,1.08,14:22
300577,开润股份,34.87,35.5,3.269230769,1.81,14:22
300452,山河药辅,14.43,14.89,2.92,3.19,14:22
300597,吉大通信,13.6,13.79,3.109048724,1.4,14:22
603308,应流股份,11.92,12.07,3.288461538,1.26,14:22
600536,中国软件,25.95,27.29,3.113772455,5.16,14:22
300563,神宇股份,23.79,24.03,3.020833333,1.01,14:22
300542,新晨科技,13.92,14.07,2.969432314,1.08,14:22
603900,莱绅通灵,15.45,15.68,3.216783217,1.49,14:22
603301,振德医疗,40.46,42.32,2.924528302,4.6,14:22
603138,海量数据,21.03,21.25,3.042553191,1.05,14:22
300458,全志科技,22.31,22.76,2.931633835,2.02,14:22
603022,新通联,9.33,9.65,4.13139863,3.43,14:22
600990,四创电子,34.79,35.21,2.980456026,1.21,14:22
300312,邦讯技术,7.67,8.43,4.22812328,9.91,14:23
600860,京城股份,5.03,5.12,2.988975818,1.79,14:23
737,*ST南风,3,3.11,3.377629642,3.67,14:23
681,视觉中国,26.43,27.47,3.192520776,3.93,14:23
2728,特一药业,15.69,15.86,2.993326978,1.08,14:23
603079,圣达生物,24.23,24.58,3.068592058,1.44,14:23
603696,安记食品,15.78,16.19,3.292682927,2.6,14:23
300577,开润股份,34.87,35.5,3.269230769,1.81,14:23
300597,吉大通信,13.6,13.8,3.4625323,1.47,14:23
2746,仙坛股份,14.87,15.3,3.250957854,2.89,14:23
600062,华润双鹤,21.92,22.21,3.041237113,1.32,14:23
603690,至纯科技,21.55,22.35,3.888888889,3.71,14:23
600760,中航沈飞,34.61,35.07,3.103448276,1.33,14:23
300357,我武生物,37.61,39.16,2.983870968,4.12,14:23
300747,锐科激光,156,159,3.362068966,1.92,14:23
603301,振德医疗,40.46,42.27,3.394160584,4.47,14:23
603650,彤程新材,31.81,32.35,3.177339901,1.7,14:23
300720,海川智能,28.84,29.58,3.244680851,2.57,14:23
737,*ST南风,3,3.12,3.407517743,4,14:24
681,视觉中国,26.43,27.49,3.115942029,4.01,14:24
603079,圣达生物,24.23,24.58,3.455284553,1.44,14:24
603696,安记食品,15.78,16.16,3.339222615,2.41,14:24
300577,开润股份,34.87,35.5,3.195488722,1.81,14:24
603858,步长制药,38.5,40.61,2.967775468,5.48,14:24
300597,吉大通信,13.6,13.8,3.130841121,1.47,14:24
300378,鼎捷软件,10.54,10.65,3.046237534,1.04,14:24
300338,开元股份,10.2,10.31,4.043927649,1.08,14:24
603348,文灿股份,33.33,33.7,2.980769231,1.11,14:24
600201,生物股份,15.57,15.76,3.909271195,1.22,14:24
2746,仙坛股份,14.87,15.3,3.411741053,2.89,14:24
300736,百华悦邦,22.68,22.92,3.565400844,1.06,14:24
2902,铭普光磁,25.91,26.65,3.172413793,2.86,14:24
938,紫光股份,43.8,45.01,3.646464646,2.76,14:24
603895,天永智能,29.5,30.45,2.96108291,3.22,14:24
300472,新元科技,17.38,17.58,3.244382022,1.15,14:24
300720,海川智能,28.84,29.59,2.970779221,2.6,14:24
601789,宁波建工,4.13,4.54,4.722338691,9.93,14:26
603706,东方环宇,45.95,49,3.731707317,6.64,14:26
737,*ST南风,3,3.12,3.423114162,4,14:26
2422,科伦药业,28.25,28.96,3.795180723,2.51,14:26
2728,特一药业,15.69,15.85,3.192090395,1.02,14:26
603079,圣达生物,24.23,24.58,3.231939163,1.44,14:26
603858,步长制药,38.5,40.61,3.10663765,5.48,14:26
300338,开元股份,10.2,10.32,4.24335772,1.18,14:26
600201,生物股份,15.57,15.78,3.407488987,1.35,14:26
2645,华宏科技,10.71,11.01,3.236245955,2.8,14:26
600436,片仔癀,103.89,106.77,3.065693431,2.77,14:26
